4858.615	6144.01	7064.572	7753.735	8245.689	8664.616	9054.516	9143.061	9673.365	9958.044	10068.043	10220.77	10345.309	10765.817	10711.172	10794.093	11042.868	11092.125	11326.251	11777.907;
4641.431	6188.661	6925.914	7779.67	7971.283	8427.177	8773.235	8830.371	9324.525	9662.465	9766.386	9969.871	10132.878	10347.004	10474.331	10582.255	10676.927	10675.533	11116.694	10946.023;
4480.814	5989.904	6744.228	7201.946	7739.516	8122.556	8852.341	8999.767	9248.289	9158.644	9715.325	9739.592	9692.332	9952.599	10078.288	10385.255	10631.747	10330.279	10758.844	10944.895;
4454.488	5671.167	6624.286	7264.744	7776.048	8162.491	8390.196	8717.681	8811.523	9037.449	9323.038	9550.561	9605.399	9989.504	10089.056	10300.046	10260.679	10423.743	10540.149	10588.26;
4332.742	5610.945	6305.381	7058.916	7458.434	7979.073	8063.675	8441.467	8856.487	8872.559	8928.867	9182.585	9463.168	9663.359	9727.431	9711.471	9941.243	10080.685	10113.813	10305.797;
4286.033	5525.557	6305.405	6890.223	7204.414	7660.979	8015.364	8264.002	8530.733	8922.171	8827.927	9092.917	9202.347	9564.234	9787.698	9516.512	9676.5	9857.841	9992.46	10096.943;
4154.143	5421.9	6334.983	6791.123	7170.231	7576.737	7797.523	8252.84	8392.607	8668.288	8726.248	8950.341	8910.156	9188.304	9273.785	9335.465	9542.213	9875.082	9814.153	9879.579;
4073.417	5355.301	6334.679	6628.893	7097.378	7341.56	7764.762	7930.998	8164.925	8334.776	8719.111	8621.928	8926.712	8889.641	9228.375	9201.495	9345.381	9236.151	9537.73	9745.278;
4034.165	5320.194	6009.713	6528.436	6782.732	7009.133	7594.899	7829.763	8025.748	8301.547	8242.317	8488.553	8654.81	8907.58	9034.362	9143.676	9068.823	9124.866	9271.757	9359.451;
4113.9	5221.441	5926.523	6373.012	6662.174	7160.859	7300.644	7726.965	7872.411	8046.554	8167.095	8256.054	8447.043	8694.79	8619.602	8792.253	9141.475	8955.515	9162.439	9208.773;
3994.786	5058.858	5841.017	6396.562	6735.591	6949.825	7406.735	7453.968	7636.225	7930.612	8176.729	8170.242	8342.257	8568.374	8569.533	8689.245	8671.224	9005.107	9009.776	9040.532;
3974.413	4964.9	5831.206	6369.435	6661.609	6932.358	7213.761	7421.377	7571.248	7756.377	7933.031	7959.278	8385.341	8238.074	8415.254	8561.996	8674.736	8848.017	8893.483	8892.182;
3827.305	4956.759	5672.546	6175.866	6491.29	6784.369	6959.617	7175.789	7250.198	7679.768	7873.143	7958.016	8063.055	8196.876	8362.401	8330.204	8544.83	8434.765	8556.91	8928.121;
3783.067	4848.676	5592.347	6045.749	6241.105	6507.407	6965.333	7116.821	7248.724	7415.359	7615.342	7695.657	7917.245	8041.56	8170.694	8275.258	8449.213	8270.213	8540.207	8753.698;
3853.18	4971.633	5474.101	5937.233	6398.655	6537.857	6752.119	7020.726	7431.197	7374.155	7590.497	7487.432	7719.248	7731.284	8048.415	8012.3	8285.915	8350.837	8380.444	8514.999;
3711.553	4833.327	5385.703	5789.997	6184.194	6422.423	6571.124	6985.274	7155.308	7487.089	7234.174	7619.36	7577.863	7606.457	7812.521	7969.542	8206.554	8211.42	8357.69	8350.46;
3725.975	4614.554	5389.968	5740.419	6187.931	6448.205	6633.315	6878.983	6857.009	7206.395	7309.298	7428.068	7380.74	7658.794	7681.04	7734.959	8018.776	8087.048	8026.065	8211.062;
3661.054	4681.822	5300.207	5849.661	6084.166	6265.895	6430.706	6847.812	6862.318	7048.091	7175.66	7439.903	7390.552	7450.962	7760.455	7768.981	7923.497	7853.198	8085.933	8094.5;
3524.935	4698.599	5005.91	5578.226	5893.718	6245.6	6377.409	6659.029	6770.439	7000.495	6996.658	7290.344	7318.312	7358.238	7438.53	7644.334	7722.047	7810.918	8015.297	7961.548;
3698.793	4564.129	5119.269	5508.842	5733.026	6056.473	6291.851	6523.071	6731.546	6838.6	7072.125	7194.112	7213.1	7202.865	7386.968	7571.927	7561.737	7694.601	7748.341	7818.122;
3574.872	4457.567	5011.208	5393.421	5788.325	6003.24	6440.591	6420.016	6589.899	6723.998	6851.659	7018.401	7262.455	7225.456	7445.065	7488.234	7386.014	7601.856	7761.051	7770.663;
3583.219	4345.352	5000.348	5465.48	5718.09	6040.339	6280.955	6347.444	6445.049	6676.742	6804.278	6840.476	7047.218	7123.284	7313.333	7259.403	7418.179	7415.169	7482.817	7519.841;
3549.929	4430.579	4963.375	5331.778	5680.91	5976.483	6008.297	6356.554	6454.013	6606.847	6690.479	6901.301	6963.944	6986.853	7229.152	7043.892	7334.657	7285.064	7413.452	7598.847;
3478.38	4304.183	4832.259	5274.797	5689.157	5877.815	6009.809	6174.555	6402.287	6476.502	6714.776	6838.592	6884.441	7049.581	7037.302	7149.469	7100.273	7292.618	7428.131	7462.017;
3511.924	4275.756	4841.689	5279.601	5455.207	5778.286	5946.804	6083.496	6303.377	6462.444	6485.632	6674.072	6754.574	6926.246	6889.501	7000.881	6981.494	7132.778	7313.314	7281.383;
3425.235	4306.352	4858.713	5087.392	5569.374	5818.998	6058.534	6084.215	6240.317	6331.428	6571.288	6479.826	6694.882	6822.401	6779.547	6889.69	7061.428	7137.554	7269.708	7066.686;
3390.02	4187.744	4745.786	5183.962	5465.021	5661.476	5871.661	6081.55	6138.305	6328.113	6430.602	6566.884	6578.239	6713.052	6787.838	6756.568	6982.438	7064.617	7140.774	6987.471;
3338.068	4174.473	4673.49	5114.064	5412.308	5601.512	5699.19	5927.127	6079.488	6149.467	6384.466	6409.101	6514.156	6654.217	6635.618	6767.233	6907.058	6870.386	7018.044	7070.811;
3314.523	4196.588	4721.568	4966.808	5273.849	5540.394	5708.414	5935.023	6083.472	6096.003	6198.587	6331.153	6401.01	6576.797	6632.345	6662.604	6832.082	6871.462	6982.851	6967.138;
3257.74	4050.41	4711.424	5106.063	5219.342	5550.724	5834.37	5846.119	5914.926	6119.146	6282.453	6379.144	6417.565	6505.442	6541.999	6721.558	6696.682	6880.826	6885.911	6904.577;
3383.421	4050.843	4549.605	4869.293	5184.24	5346.104	5590.054	5685.452	5987.378	5937.555	6155.007	6285.583	6438.1	6441.303	6546.133	6483.414	6734.263	6679.711	6719.781	6961.809;
3286.011	4053.622	4514.384	4875.925	5177.878	5338.221	5487.304	5730.302	5824.689	5896.708	6115.365	6151.878	6384.24	6298.019	6428.341	6400.997	6582.726	6669.831	6710.667	6764.778;
3148.165	3909.214	4543.366	4879.727	5081.649	5283.615	5451.003	5572.187	5931.929	5948.216	6038.338	6111.316	6245.411	6382.716	6470.719	6339.688	6508.765	6555.328	6788.955	6585.133;
3197.2	3945.723	4506.899	4716.642	4971.669	5311.31	5386.282	5615.131	5774.295	5907.955	5998.241	6068.596	6135.449	6180.517	6295.188	6355.941	6406.11	6523.813	6554.879	6653.583;
3178.407	3900.729	4425.258	4625.653	4982.687	5121.965	5338.89	5463.905	5635.598	5868.793	5877.401	5943.37	6063.352	6292.682	6176.476	6314.437	6376.137	6502.828	6542.873	6559.24;
3215.977	3972.424	4408.305	4686.698	4966.82	5199.337	5430.707	5503.933	5553.634	5824.68	5892.621	5927.419	5984.135	6148.617	6163.148	6231.122	6321.68	6287.09	6506.221	6433.377;
3138.981	3879.037	4272.448	4662.792	4844.396	5162.025	5334.17	5355.009	5562.66	5728.98	5774.698	5833.185	5907.368	6153.409	6087.206	6226.876	6241.367	6338.388	6277.722	6428.928;
3162.414	3853.332	4289.992	4573.618	4942.122	5055.278	5335.757	5404.928	5527.049	5681.733	5773.574	5775.493	5895.191	6005.181	6049.837	6172.492	6152.788	6299.736	6384.972	6362.297;
3113.316	3868.771	4271.832	4576.772	4839.135	4993.386	5260.641	5320.424	5543.078	5696.237	5705.932	5734.997	5863.246	6022.102	6095.379	6098.311	6232.537	6186.33	6324.345	6332.955;
3016.137	3767.939	4262.098	4524.021	4833.863	5074.388	5091.858	5335.64	5417.336	5568.89	5648.7	5714.462	5910.494	5876.739	5936.248	6088.533	6116.655	6099.785	6224.052	6188.766;
3009.993	3769.444	4202.889	4452.154	4738.592	4960.832	5074.732	5290.659	5403.508	5557.064	5662.67	5617.97	5726.214	5822.856	5969.952	5921.502	6107.28	6169.259	6135.415	6196.338;
2982.914	3717.162	4231.999	4574.689	4658.69	4884.837	5163.544	5179.625	5451.509	5469.602	5521.945	5733.743	5761.52	5812.369	5928.204	5901.475	5954.5	6037.895	6143.639	6239.024;
3063.486	3793.96	4211.427	4422.703	4748.538	4900.11	5157.927	5207.739	5368.802	5549.36	5526.073	5541.938	5695.828	5821.085	5830.315	5821.952	5960.328	5999.301	6024.204	6031.079;
